timestamp,avg_tegangan,avg_arus,avg_daya,max_daya,energi_kwh,avg_frekuensi,avg_pf
2025-03-10 18:45:00,225.72,1.6239,366.55,614.81,0.091638,50.07,0.961
2025-03-10 19:00:00,220.37,1.4546,320.55,619.57,0.080137,49.82,0.911
2025-03-10 19:15:00,217.88,1.6572,361.07,644.53,0.090267,49.84,0.963
2025-03-10 19:30:00,220.49,1.6711,368.46,605.14,0.092116,50.01,0.866
2025-03-10 19:45:00,226.62,2.2360,506.73,1351.17,0.126682,50.09,0.963
2025-03-10 20:00:00,225.39,1.5243,343.57,753.38,0.085892,50.01,0.961
2025-03-10 20:15:00,222.04,1.4439,320.61,501.18,0.080153,49.87,0.973
2025-03-10 20:30:00,220.17,1.5249,335.75,565.37,0.083937,50.17,0.919
2025-03-10 20:45:00,225.99,1.6762,378.80,602.10,0.094700,50.15,0.965
2025-03-10 21:00:00,221.41,1.4119,312.61,447.67,0.078153,50.03,0.852
2025-03-10 21:15:00,224.27,1.4906,334.31,549.76,0.083578,49.85,0.962
2025-03-10 21:30:00,223.96,1.4658,328.28,631.87,0.082070,49.93,0.856
2025-03-10 21:45:00,218.72,2.3494,513.85,1509.50,0.128461,50.19,0.923
2025-03-10 22:00:00,220.63,2.1341,470.84,722.32,0.117711,49.97,0.912
2025-03-10 22:15:00,219.96,1.9135,420.88,874.31,0.105220,49.94,0.929
2025-03-10 22:30:00,224.89,1.7503,393.61,848.90,0.098403,50.09,0.849
2025-03-10 22:45:00,221.53,2.1039,466.08,913.12,0.116520,50.16,0.927
2025-03-10 23:00:00,227.46,4.2915,976.14,1737.72,0.244035,49.81,0.910
2025-03-10 23:15:00,227.98,3.9712,905.36,1431.79,0.226340,49.95,0.936
2025-03-10 23:30:00,219.49,3.9289,862.34,1417.35,0.215586,49.83,0.916
2025-03-10 23:45:00,223.21,4.2265,943.40,1669.61,0.235850,50.06,0.942
2025-03-11 00:00:00,227.61,5.0846,1157.31,2500.57,0.289328,50.10,0.911
2025-03-11 00:15:00,224.84,5.1504,1158.03,2047.26,0.289508,50.05,0.895
2025-03-11 00:30:00,225.99,4.7365,1070.41,2018.79,0.267603,49.92,0.974
2025-03-11 00:45:00,224.85,4.9787,1119.47,2033.65,0.279868,50.17,0.961
2025-03-11 01:00:00,224.29,3.6964,829.08,1225.85,0.207270,49.94,0.965
2025-03-11 01:15:00,226.31,4.1312,934.93,1775.66,0.233732,49.83,0.956
2025-03-11 01:30:00,217.72,4.1907,912.40,1870.92,0.228099,49.94,0.928
2025-03-11 01:45:00,221.20,3.8279,846.73,1812.47,0.211682,49.84,0.827
2025-03-11 02:00:00,223.40,2.3118,516.47,975.49,0.129118,50.05,0.970
2025-03-11 02:15:00,219.39,2.3354,512.35,895.31,0.128088,49.85,0.867
2025-03-11 02:30:00,220.55,2.6187,577.56,1233.77,0.144389,50.02,0.951
2025-03-11 02:45:00,220.98,2.8183,622.77,983.01,0.155692,49.91,0.895
2025-03-11 03:00:00,223.83,1.9105,427.63,778.87,0.106908,49.97,0.975
2025-03-11 03:15:00,226.32,2.3645,535.12,1086.04,0.133780,50.09,0.849
2025-03-11 03:30:00,218.24,2.4945,544.40,1101.09,0.136100,49.87,0.840
2025-03-11 03:45:00,223.25,2.5394,566.91,977.36,0.141728,49.83,0.975
2025-03-11 04:00:00,221.56,2.1639,479.43,745.59,0.119857,50.07,0.967
2025-03-11 04:15:00,219.54,2.2350,490.66,929.11,0.122664,49.86,0.938
2025-03-11 04:30:00,218.51,2.6302,574.73,1131.35,0.143681,50.01,0.958
2025-03-11 04:45:00,223.30,2.7801,620.79,955.24,0.155197,50.17,0.934
2025-03-11 05:00:00,227.48,2.9236,665.05,958.39,0.166263,50.03,0.953
2025-03-11 05:15:00,223.72,2.7983,626.03,910.80,0.156507,49.93,0.837
2025-03-11 05:30:00,227.95,3.0625,698.09,1508.11,0.174522,50.04,0.892
2025-03-11 05:45:00,227.03,2.8265,641.72,1163.45,0.160429,50.15,0.857
2025-03-11 06:00:00,225.58,2.9033,654.94,1031.91,0.163735,50.05,0.848
2025-03-11 06:15:00,226.84,2.5282,573.50,1251.11,0.143376,50.06,0.955
2025-03-11 06:30:00,219.63,2.7072,594.59,1254.91,0.148648,49.87,0.975
2025-03-11 06:45:00,221.46,2.5909,573.79,1076.91,0.143449,50.20,0.952
2025-03-11 07:00:00,218.37,1.9643,428.95,911.14,0.107237,49.82,0.975
2025-03-11 07:15:00,225.75,2.3717,535.41,1033.66,0.133852,50.04,0.927
2025-03-11 07:30:00,221.78,2.8618,634.70,1299.50,0.158674,50.00,0.972
2025-03-11 07:45:00,219.48,2.2134,485.79,1037.35,0.121447,49.87,0.919
2025-03-11 08:00:00,225.17,2.0820,468.79,854.46,0.117197,49.84,0.827
2025-03-11 08:15:00,223.09,2.3147,516.39,1128.56,0.129098,49.87,0.881
2025-03-11 08:30:00,225.48,2.5178,567.71,818.67,0.141927,50.14,0.821
2025-03-11 08:45:00,221.80,2.6678,591.72,1064.58,0.147929,49.91,0.852
2025-03-11 09:00:00,219.59,3.0816,676.70,1000.08,0.169176,49.93,0.827
2025-03-11 09:15:00,217.76,3.6390,792.44,1201.81,0.198111,49.93,0.839
2025-03-11 09:30:00,227.38,3.5946,817.35,1323.17,0.204338,49.85,0.966
2025-03-11 09:45:00,220.36,3.6088,795.24,1566.60,0.198809,50.09,0.927
2025-03-11 10:00:00,227.16,4.2022,954.55,1639.55,0.238638,49.88,0.874
2025-03-11 10:15:00,218.09,4.6424,1012.48,1977.66,0.253121,50.07,0.833
2025-03-11 10:30:00,222.71,4.8655,1083.58,2375.42,0.270896,49.92,0.926
2025-03-11 10:45:00,226.49,4.8058,1088.45,1716.82,0.272112,50.15,0.959
2025-03-11 11:00:00,223.82,5.4513,1220.10,1929.52,0.305025,49.88,0.883
2025-03-11 11:15:00,226.77,4.7589,1079.17,1831.85,0.269794,49.98,0.919
2025-03-11 11:30:00,218.87,5.8692,1284.56,2237.63,0.321141,49.94,0.909
2025-03-11 11:45:00,222.27,4.9544,1101.24,1543.39,0.275311,49.89,0.970
2025-03-11 12:00:00,220.77,6.0731,1340.74,2377.93,0.335186,50.16,0.952
2025-03-11 12:15:00,221.99,6.7744,1503.88,2925.15,0.375970,49.90,0.943
2025-03-11 12:30:00,218.03,6.2056,1352.97,2654.38,0.338242,50.11,0.976
2025-03-11 12:45:00,226.04,6.2807,1419.69,2445.25,0.354921,49.89,0.915
2025-03-11 13:00:00,222.40,6.0650,1348.85,2190.41,0.337212,50.15,0.830
2025-03-11 13:15:00,227.20,5.5130,1252.55,1828.07,0.313137,49.95,0.856
2025-03-11 13:30:00,218.76,5.2824,1155.56,2479.52,0.288891,50.03,0.888
2025-03-11 13:45:00,224.53,6.4750,1453.84,2061.15,0.363460,50.02,0.855
2025-03-11 14:00:00,224.33,5.2588,1179.69,2240.04,0.294924,49.93,0.874
2025-03-11 14:15:00,226.52,4.7289,1071.21,2351.22,0.267802,49.89,0.831
2025-03-11 14:30:00,226.18,5.2461,1186.58,2281.63,0.296645,50.13,0.975
2025-03-11 14:45:00,223.94,5.4497,1220.37,2088.79,0.305093,49.85,0.941
2025-03-11 15:00:00,219.92,4.7207,1038.18,1518.12,0.259545,49.86,0.977
2025-03-11 15:15:00,220.11,3.9501,869.45,1712.76,0.217362,50.09,0.871
2025-03-11 15:30:00,218.14,4.1635,908.22,1675.18,0.227055,50.12,0.961
2025-03-11 15:45:00,220.17,3.8735,852.84,1511.97,0.213209,49.94,0.892
2025-03-11 16:00:00,225.87,2.3412,528.82,1156.36,0.132206,50.03,0.823
2025-03-11 16:15:00,219.62,2.9842,655.38,1435.80,0.163844,50.12,0.876
2025-03-11 16:30:00,224.91,2.3145,520.56,947.10,0.130139,50.07,0.934
2025-03-11 16:45:00,224.94,3.0033,675.54,1461.60,0.168886,49.97,0.877
2025-03-11 17:00:00,221.83,1.6128,357.77,756.24,0.089443,49.97,0.837
2025-03-11 17:15:00,217.79,2.9235,636.73,1313.47,0.159182,50.19,0.820
2025-03-11 17:30:00,223.41,1.8667,417.04,598.79,0.104261,49.91,0.888
2025-03-11 17:45:00,224.78,1.5399,346.13,591.93,0.086532,50.00,0.873
2025-03-11 18:00:00,225.39,1.4615,329.41,636.38,0.082353,49.82,0.865
2025-03-11 18:15:00,225.13,1.6965,381.93,650.73,0.095483,50.13,0.924
2025-03-11 18:30:00,225.48,1.7323,390.60,851.99,0.097650,49.94,0.858
2025-03-11 18:45:00,227.79,1.7577,400.38,596.41,0.100095,50.17,0.961
2025-03-11 19:00:00,226.57,1.5545,352.21,648.24,0.088052,49.85,0.900
2025-03-11 19:15:00,219.04,1.5731,344.58,724.92,0.086145,50.10,0.874
2025-03-11 19:30:00,225.83,1.3755,310.63,445.91,0.077657,49.82,0.870
2025-03-11 19:45:00,217.78,1.2995,283.00,515.36,0.070750,49.90,0.910
2025-03-11 20:00:00,223.92,1.4167,317.22,483.01,0.079306,50.01,0.928
2025-03-11 20:15:00,227.25,1.6068,365.15,754.51,0.091288,50.09,0.892
2025-03-11 20:30:00,224.55,2.0695,464.71,840.75,0.116178,49.97,0.953
2025-03-11 20:45:00,223.08,1.3771,307.21,601.56,0.076802,49.99,0.843
2025-03-11 21:00:00,220.10,1.7121,376.85,704.70,0.094211,50.16,0.888
2025-03-11 21:15:00,226.42,2.7007,611.48,1170.84,0.152870,50.10,0.827
2025-03-11 21:30:00,226.35,1.6832,381.00,784.74,0.095250,49.86,0.902
2025-03-11 21:45:00,220.61,2.3635,521.41,1138.23,0.130353,49.88,0.839
2025-03-11 22:00:00,220.47,1.9382,427.31,922.78,0.106827,50.05,0.961
2025-03-11 22:15:00,227.96,1.7169,391.39,715.72,0.097847,49.82,0.971
2025-03-11 22:30:00,217.86,2.0895,455.22,753.75,0.113805,50.03,0.834
2025-03-11 22:45:00,227.43,2.1788,495.53,925.38,0.123883,49.94,0.821
2025-03-11 23:00:00,226.24,4.1724,943.95,1772.36,0.235988,50.12,0.898
2025-03-11 23:15:00,221.20,4.1887,926.53,1299.99,0.231632,50.03,0.958
2025-03-11 23:30:00,218.70,4.1405,905.50,1748.17,0.226376,49.88,0.882
2025-03-11 23:45:00,223.37,4.1338,923.34,1418.23,0.230835,49.95,0.916
2025-03-12 00:00:00,224.14,4.2118,944.03,1703.63,0.236009,50.07,0.958
2025-03-12 00:15:00,224.11,5.0140,1123.67,2380.13,0.280916,49.90,0.964
2025-03-12 00:30:00,226.87,4.1763,947.47,1997.19,0.236869,50.06,0.980
2025-03-12 00:45:00,221.57,4.9509,1097.00,1622.04,0.274250,49.95,0.905
2025-03-12 01:00:00,226.12,4.2015,950.06,1453.95,0.237514,50.17,0.859
2025-03-12 01:15:00,225.69,4.3311,977.47,1951.13,0.244366,49.91,0.895
2025-03-12 01:30:00,224.39,3.3526,752.30,1597.36,0.188075,50.10,0.859
2025-03-12 01:45:00,224.35,4.4691,1002.65,2113.19,0.250662,49.92,0.843
2025-03-12 02:00:00,220.44,2.7845,613.81,910.15,0.153452,49.97,0.935
2025-03-12 02:15:00,222.96,3.9957,890.88,1811.85,0.222719,49.89,0.845
2025-03-12 02:30:00,221.17,2.2391,495.22,887.65,0.123804,49.95,0.929
2025-03-12 02:45:00,218.28,2.6564,579.83,1080.45,0.144958,50.00,0.968
2025-03-12 03:00:00,224.50,2.4470,549.36,1183.64,0.137340,49.94,0.970
2025-03-12 03:15:00,222.86,4.0644,905.80,1759.14,0.226449,50.15,0.939
2025-03-12 03:30:00,222.41,2.3060,512.88,864.49,0.128221,49.88,0.942
2025-03-12 03:45:00,223.87,2.4742,553.91,1081.02,0.138476,49.81,0.968
2025-03-12 04:00:00,220.35,2.2431,494.28,930.50,0.123570,50.05,0.919
2025-03-12 04:15:00,222.82,2.5744,573.61,1178.70,0.143402,50.07,0.869
2025-03-12 04:30:00,217.92,2.5069,546.30,895.31,0.136575,50.10,0.954
2025-03-12 04:45:00,219.21,2.7027,592.47,960.05,0.148117,49.90,0.891
2025-03-12 05:00:00,217.74,3.4122,742.96,1187.95,0.185740,49.96,0.964
2025-03-12 05:15:00,226.88,2.6070,591.49,1268.87,0.147872,50.14,0.932
2025-03-12 05:30:00,226.21,3.2644,738.45,1461.00,0.184612,49.83,0.892
2025-03-12 05:45:00,223.59,2.8550,638.36,932.78,0.159591,50.14,0.915
2025-03-12 06:00:00,218.94,3.1053,679.87,1476.88,0.169968,50.07,0.839
2025-03-12 06:15:00,222.68,3.0809,686.06,1403.93,0.171514,50.14,0.980
2025-03-12 06:30:00,223.50,4.3861,980.28,2088.18,0.245069,50.01,0.842
2025-03-12 06:45:00,222.60,4.5562,1014.23,1493.48,0.253557,50.09,0.969
2025-03-12 07:00:00,217.91,2.4238,528.16,1035.22,0.132040,49.99,0.879
2025-03-12 07:15:00,218.11,2.2425,489.10,887.53,0.122276,50.07,0.899
2025-03-12 07:30:00,225.12,3.9100,880.21,1410.66,0.220051,49.98,0.914
2025-03-12 07:45:00,224.71,2.3772,534.18,1158.02,0.133546,49.96,0.821
2025-03-12 08:00:00,220.63,2.5308,558.36,971.75,0.139589,49.82,0.879
2025-03-12 08:15:00,218.15,2.4416,532.63,1016.90,0.133159,49.89,0.935
2025-03-12 08:30:00,220.14,2.1832,480.61,1034.29,0.120152,49.98,0.823
2025-03-12 08:45:00,218.01,2.2168,483.29,795.79,0.120823,49.90,0.935
2025-03-12 09:00:00,223.66,3.1323,700.57,1038.13,0.175142,50.17,0.946
2025-03-12 09:15:00,223.16,3.2169,717.88,1147.95,0.179470,50.17,0.864
2025-03-12 09:30:00,220.87,3.5853,791.88,1563.84,0.197969,49.82,0.887
2025-03-12 09:45:00,220.13,3.7345,822.08,1740.66,0.205519,49.95,0.889
2025-03-12 10:00:00,219.17,4.2200,924.88,1644.62,0.231220,50.13,0.865
2025-03-12 10:15:00,218.68,4.5989,1005.68,1938.04,0.251419,50.00,0.849
2025-03-12 10:30:00,217.64,5.1150,1113.23,1732.41,0.278308,49.95,0.955
2025-03-12 10:45:00,218.93,4.8109,1053.24,1909.32,0.263309,50.16,0.922
2025-03-12 11:00:00,227.84,4.9855,1135.90,2460.02,0.283975,49.86,0.920
2025-03-12 11:15:00,223.03,4.6980,1047.82,2128.58,0.261955,50.03,0.873
2025-03-12 11:30:00,224.38,4.6636,1046.41,1861.68,0.261602,50.01,0.939
2025-03-12 11:45:00,217.57,4.9791,1083.27,2103.58,0.270819,50.09,0.974
2025-03-12 12:00:00,226.03,6.5559,1481.82,2730.33,0.370455,50.09,0.917
2025-03-12 12:15:00,223.64,5.7841,1293.54,2248.75,0.323385,50.19,0.863
2025-03-12 12:30:00,227.56,5.3338,1213.75,2253.44,0.303438,49.92,0.889
2025-03-12 12:45:00,220.35,5.5863,1230.92,1939.90,0.307730,49.89,0.944
2025-03-12 13:00:00,219.72,6.2396,1370.94,2148.73,0.342736,49.90,0.922
2025-03-12 13:15:00,222.24,5.3639,1192.10,1875.81,0.298025,50.11,0.926
2025-03-12 13:30:00,222.43,5.6883,1265.24,2726.54,0.316309,49.84,0.868
2025-03-12 13:45:00,227.14,6.2358,1416.37,2244.66,0.354094,49.90,0.825
2025-03-12 14:00:00,227.27,5.6003,1272.78,1791.46,0.318194,50.19,0.844
2025-03-12 14:15:00,225.75,4.5327,1023.28,1455.23,0.255820,50.13,0.840
2025-03-12 14:30:00,221.06,5.4912,1213.88,2509.55,0.303470,50.14,0.965
2025-03-12 14:45:00,225.78,5.7227,1292.06,2096.02,0.323015,50.06,0.903
2025-03-12 15:00:00,223.47,3.7647,841.28,1293.73,0.210319,49.96,0.952
2025-03-12 15:15:00,224.53,3.8768,870.44,1602.11,0.217609,49.82,0.862
2025-03-12 15:30:00,221.61,3.6354,805.63,1399.57,0.201407,49.81,0.954
2025-03-12 15:45:00,224.56,4.5846,1029.53,2226.22,0.257383,50.06,0.876
2025-03-12 16:00:00,223.33,2.9539,659.70,1377.88,0.164926,49.84,0.918
2025-03-12 16:15:00,221.24,2.8454,629.54,1018.08,0.157385,49.82,0.848
2025-03-12 16:30:00,222.93,3.1111,693.57,1409.06,0.173392,50.04,0.883
2025-03-12 16:45:00,219.74,2.3801,523.00,1038.34,0.130750,50.00,0.946
2025-03-12 17:00:00,222.22,1.7327,385.03,787.24,0.096259,49.99,0.909
2025-03-12 17:15:00,226.29,1.7082,386.54,766.51,0.096636,49.96,0.837
2025-03-12 17:30:00,218.35,2.6230,572.73,1249.37,0.143183,49.83,0.843
2025-03-12 17:45:00,221.50,1.7964,397.89,754.44,0.099473,50.01,0.939
2025-03-12 18:00:00,222.63,1.7773,395.69,725.17,0.098922,49.85,0.835
2025-03-12 18:15:00,223.38,1.4338,320.29,501.44,0.080073,50.10,0.854
2025-03-12 18:30:00,227.33,1.7739,403.26,693.03,0.100815,50.10,0.859
2025-03-12 18:45:00,222.02,1.7795,395.08,616.94,0.098771,50.01,0.924
2025-03-12 19:00:00,222.38,1.4097,313.50,633.46,0.078374,50.08,0.827
2025-03-12 19:15:00,223.86,1.2970,290.36,604.78,0.072590,50.10,0.826
2025-03-12 19:30:00,224.20,1.2685,284.40,428.48,0.071100,50.10,0.890
2025-03-12 19:45:00,225.27,1.6667,375.47,738.01,0.093867,49.98,0.954
2025-03-12 20:00:00,218.04,1.5886,346.39,758.21,0.086597,49.82,0.980
2025-03-12 20:15:00,223.57,1.6799,375.59,662.69,0.093897,49.81,0.947
2025-03-12 20:30:00,222.20,1.4242,316.47,662.67,0.079117,50.11,0.907
2025-03-12 20:45:00,224.81,1.3325,299.56,533.84,0.074891,50.02,0.944
2025-03-12 21:00:00,221.93,1.6572,367.77,642.96,0.091943,50.15,0.914
2025-03-12 21:15:00,217.99,1.4793,322.47,655.77,0.080617,49.97,0.826
2025-03-12 21:30:00,227.53,1.3810,314.21,586.97,0.078553,49.91,0.861
2025-03-12 21:45:00,224.41,1.5205,341.21,591.49,0.085302,49.96,0.951
2025-03-12 22:00:00,220.17,2.1831,480.66,932.77,0.120164,49.96,0.903
2025-03-12 22:15:00,218.28,2.9874,652.07,1226.39,0.163018,50.00,0.857
2025-03-12 22:30:00,226.41,1.7263,390.85,747.35,0.097713,49.90,0.943
2025-03-12 22:45:00,225.05,3.2221,725.12,1662.47,0.181281,49.82,0.893
2025-03-12 23:00:00,226.33,4.4088,997.85,1939.11,0.249462,50.12,0.824
2025-03-12 23:15:00,220.09,6.6828,1470.79,3447.77,0.367698,50.06,0.857
2025-03-12 23:30:00,221.75,4.7093,1044.29,2052.71,0.261073,49.89,0.947
2025-03-12 23:45:00,224.67,3.6294,815.44,1478.38,0.203859,50.11,0.920
2025-03-13 00:00:00,218.33,4.3019,939.23,1529.97,0.234808,50.14,0.879
2025-03-13 00:15:00,227.64,5.4480,1240.17,2379.50,0.310043,50.03,0.870
2025-03-13 00:30:00,224.20,5.0187,1125.17,2245.54,0.281292,50.00,0.872
2025-03-13 00:45:00,224.77,4.5010,1011.70,2029.22,0.252925,50.07,0.869
2025-03-13 01:00:00,226.72,3.8567,874.40,1392.33,0.218601,49.91,0.828
2025-03-13 01:15:00,222.07,3.7976,843.34,1758.45,0.210835,50.00,0.925
2025-03-13 01:30:00,225.22,3.7789,851.06,1835.38,0.212766,50.05,0.856
2025-03-13 01:45:00,222.64,3.8703,861.71,1877.55,0.215428,50.10,0.848
2025-03-13 02:00:00,226.48,2.7105,613.86,1145.67,0.153465,49.89,0.937
2025-03-13 02:15:00,223.30,2.0941,467.62,870.59,0.116905,49.89,0.894
2025-03-13 02:30:00,224.63,2.0874,468.91,1015.48,0.117226,50.16,0.967
2025-03-13 02:45:00,220.62,2.4797,547.06,1186.46,0.136765,49.85,0.910
2025-03-13 03:00:00,218.96,2.5395,556.04,876.26,0.139011,49.86,0.922
2025-03-13 03:15:00,218.46,2.3161,505.97,889.02,0.126491,49.97,0.963
2025-03-13 03:30:00,220.87,2.2656,500.40,1040.74,0.125100,50.06,0.960
2025-03-13 03:45:00,221.00,2.0851,460.80,833.47,0.115201,50.15,0.879
2025-03-13 04:00:00,225.10,2.4208,544.92,1016.60,0.136230,50.19,0.959
2025-03-13 04:15:00,219.01,2.3114,506.22,791.23,0.126556,49.93,0.923
2025-03-13 04:30:00,227.48,2.3492,534.40,1078.74,0.133600,50.04,0.979
2025-03-13 04:45:00,221.75,2.5511,565.72,998.25,0.141429,50.07,0.834
2025-03-13 05:00:00,227.50,3.2511,739.63,1588.95,0.184908,49.94,0.968
2025-03-13 05:15:00,221.34,2.9302,648.55,983.12,0.162138,49.81,0.959
2025-03-13 05:30:00,219.50,2.8552,626.73,1089.13,0.156684,50.01,0.941
2025-03-13 05:45:00,220.78,3.0718,678.19,963.55,0.169547,49.81,0.843
2025-03-13 06:00:00,220.75,2.5049,552.97,997.29,0.138241,50.20,0.833
2025-03-13 06:15:00,217.87,2.6964,587.47,1237.94,0.146867,49.85,0.889
2025-03-13 06:30:00,219.56,2.6219,575.67,951.43,0.143918,50.15,0.864
2025-03-13 06:45:00,218.18,2.9379,640.99,1164.25,0.160247,49.88,0.901
2025-03-13 07:00:00,223.05,2.1336,475.90,821.34,0.118974,49.83,0.900
2025-03-13 07:15:00,227.26,1.9032,432.53,754.80,0.108134,49.88,0.890
2025-03-13 07:30:00,219.26,2.4860,545.10,1151.17,0.136275,49.93,0.829
2025-03-13 07:45:00,224.39,3.5171,789.19,1274.09,0.197298,50.07,0.885
2025-03-13 08:00:00,219.80,2.7075,595.10,839.97,0.148774,50.10,0.913
2025-03-13 08:15:00,218.52,2.6920,588.24,828.03,0.147060,50.11,0.884
2025-03-13 08:30:00,224.27,2.5008,560.86,864.66,0.140215,49.92,0.824
2025-03-13 08:45:00,226.44,2.7775,628.94,967.19,0.157234,49.87,0.893
2025-03-13 09:00:00,227.36,3.3896,770.65,1431.75,0.192663,49.86,0.918
2025-03-13 09:15:00,226.78,3.4949,792.59,1689.78,0.198147,50.14,0.922
2025-03-13 09:30:00,218.17,3.3712,735.52,1210.08,0.183880,50.15,0.880
2025-03-13 09:45:00,224.79,2.8702,645.19,1377.33,0.161298,49.88,0.837
2025-03-13 10:00:00,223.77,3.8827,868.81,1533.24,0.217203,49.88,0.868
2025-03-13 10:15:00,217.84,4.8786,1062.74,1724.51,0.265685,50.11,0.895
2025-03-13 10:30:00,218.06,4.3878,956.82,1416.60,0.239205,50.01,0.959
2025-03-13 10:45:00,217.75,4.5244,985.20,1703.23,0.246301,50.14,0.924
2025-03-13 11:00:00,225.69,5.6583,1277.02,2526.44,0.319256,49.85,0.860
2025-03-13 11:15:00,220.87,4.9306,1089.01,2262.17,0.272252,50.05,0.846
2025-03-13 11:30:00,218.90,5.6556,1238.01,2059.44,0.309504,50.02,0.839
2025-03-13 11:45:00,218.76,5.0724,1109.67,1903.98,0.277417,50.05,0.843
2025-03-13 12:00:00,227.39,5.7324,1303.49,2769.23,0.325872,49.98,0.905
2025-03-13 12:15:00,219.46,5.5283,1213.25,2102.86,0.303312,49.87,0.906
2025-03-13 12:30:00,222.52,6.3425,1411.35,2048.17,0.352839,49.88,0.886
2025-03-13 12:45:00,219.74,6.8449,1504.06,2330.77,0.376016,49.86,0.855
2025-03-13 13:00:00,222.02,5.1896,1152.19,2528.18,0.288048,49.93,0.919
2025-03-13 13:15:00,219.00,5.4197,1186.91,2215.61,0.296726,49.99,0.975
2025-03-13 13:30:00,223.82,5.3065,1187.71,1725.70,0.296927,50.04,0.904
2025-03-13 13:45:00,220.76,5.2540,1159.88,2164.02,0.289971,50.17,0.931
2025-03-13 14:00:00,220.97,4.9941,1103.55,2185.36,0.275887,49.94,0.928
2025-03-13 14:15:00,222.84,5.6918,1268.39,2081.07,0.317097,49.91,0.840
2025-03-13 14:30:00,226.48,4.8790,1104.99,1979.25,0.276246,49.87,0.968
2025-03-13 14:45:00,217.67,6.9153,1505.23,3771.70,0.376308,50.12,0.853
2025-03-13 15:00:00,218.72,4.6681,1021.00,1525.51,0.255249,49.87,0.861
2025-03-13 15:15:00,223.50,4.5220,1010.69,1786.71,0.252673,50.00,0.962
2025-03-13 15:30:00,219.92,4.6727,1027.63,2043.51,0.256907,50.18,0.957
2025-03-13 15:45:00,222.90,4.3503,969.70,1816.14,0.242425,49.93,0.949
2025-03-13 16:00:00,222.75,2.9294,652.52,978.89,0.163131,49.92,0.828
2025-03-13 16:15:00,219.46,2.9492,647.22,1102.93,0.161804,49.91,0.910
2025-03-13 16:30:00,217.68,2.8684,624.40,880.92,0.156099,50.04,0.855
2025-03-13 16:45:00,222.22,2.6709,593.54,1064.77,0.148385,49.93,0.888
2025-03-13 17:00:00,225.16,1.7381,391.33,805.69,0.097833,49.93,0.852
2025-03-13 17:15:00,221.35,1.9574,433.28,792.25,0.108321,50.18,0.845
2025-03-13 17:30:00,227.20,1.8291,415.57,802.59,0.103892,49.80,0.925
2025-03-13 17:45:00,217.53,2.8179,612.97,1095.97,0.153243,50.02,0.966
2025-03-13 18:00:00,227.47,1.4806,336.80,623.33,0.084199,49.85,0.829
2025-03-13 18:15:00,224.45,1.3982,313.83,455.00,0.078459,49.83,0.919
2025-03-13 18:30:00,221.12,1.4313,316.49,461.41,0.079123,49.81,0.879
2025-03-13 18:45:00,221.75,1.6163,358.42,619.75,0.089605,49.87,0.856
2025-03-13 19:00:00,226.90,1.2408,281.54,495.17,0.070384,49.87,0.856
2025-03-13 19:15:00,224.22,1.4293,320.49,606.02,0.080121,50.06,0.871
2025-03-13 19:30:00,222.03,1.3838,307.25,626.11,0.076813,49.99,0.837
2025-03-13 19:45:00,223.54,1.6383,366.24,678.59,0.091561,49.89,0.890
2025-03-13 20:00:00,221.84,1.6661,369.60,710.35,0.092399,50.01,0.835
2025-03-13 20:15:00,226.09,1.6772,379.19,655.24,0.094797,49.94,0.836
2025-03-13 20:30:00,224.00,1.3679,306.41,599.03,0.076602,49.95,0.934
2025-03-13 20:45:00,217.76,1.3919,303.11,478.06,0.075778,49.81,0.919
2025-03-13 21:00:00,227.08,1.3902,315.70,623.26,0.078925,50.02,0.885
2025-03-13 21:15:00,227.69,1.5976,363.75,612.22,0.090937,50.00,0.879
2025-03-13 21:30:00,223.49,1.6298,364.25,793.78,0.091062,49.81,0.928
2025-03-13 21:45:00,224.07,1.7715,396.94,768.27,0.099235,50.14,0.908
2025-03-13 22:00:00,226.93,1.7953,407.40,643.61,0.101851,49.92,0.951
2025-03-13 22:15:00,218.81,1.7640,385.98,584.00,0.096494,49.93,0.917
2025-03-13 22:30:00,218.85,1.8358,401.76,606.50,0.100441,50.18,0.939
2025-03-13 22:45:00,225.03,1.9813,445.86,825.43,0.111465,49.89,0.962
2025-03-13 23:00:00,226.29,3.5266,798.03,1671.28,0.199507,50.14,0.890
2025-03-13 23:15:00,218.25,4.3009,938.66,1579.45,0.234666,50.09,0.847
2025-03-13 23:30:00,221.10,4.6837,1035.57,2237.60,0.258893,49.95,0.963
2025-03-13 23:45:00,223.07,3.9983,891.88,1727.30,0.222971,50.02,0.840
2025-03-14 00:00:00,226.44,4.3763,990.97,2056.65,0.247743,49.88,0.933
2025-03-14 00:15:00,219.52,4.7649,1045.98,1765.87,0.261494,49.80,0.967
2025-03-14 00:30:00,220.76,4.8492,1070.52,2139.69,0.267630,49.86,0.916
2025-03-14 00:45:00,221.66,9.2281,2045.47,3439.66,0.511366,50.00,0.909
2025-03-14 01:00:00,223.38,3.4887,779.31,1223.37,0.194828,50.04,0.826
2025-03-14 01:15:00,224.53,3.7534,842.74,1583.56,0.210686,49.97,0.825
2025-03-14 01:30:00,221.71,3.8985,864.34,1787.10,0.216085,50.02,0.869
2025-03-14 01:45:00,217.78,3.6775,800.89,1367.61,0.200223,50.02,0.919
2025-03-14 02:00:00,226.87,2.0678,469.12,900.57,0.117279,49.89,0.868
